Source,Target,Weight,Type
MIG-6,ZIG-13,935.1883336924085,Undirected
MIG-6,IRLD-59,1131.4144563974007,Undirected
MIG-6,ZC374.2,651.3108790085532,Undirected
MIG-6,MIG-13,128.7771971690685,Undirected
LRON-4,LIN-12,19.223099906964272,Undirected
LRON-4,Y51H4A.25b,8.938039203561779,Undirected
LRON-4,EGAS-3,10.492973711911567,Undirected
LET-4,ZIG-8,7.600089043963831,Undirected
LET-4,PTP-4,450.76634896127564,Undirected
LET-4,R05G6.9,256.03509911240906,Undirected
LET-4,MIG-13,16.862428141882525,Undirected
SYM-1,DSL-6,824.3696518083298,Undirected
SYM-1,OIG-1,5.549685677475571,Undirected
SYM-1,F22D6.15,6.3067325367401255,Undirected
SYM-1,F40G9.8,6.7695901060053085,Undirected
SYM-1,H42K12.3,430.3039799012404,Undirected
SYM-1,LRON-7,5.1631728493988085,Undirected
SYM-1,LRON-12,5.415940722249187,Undirected
SYM-1,F10A3.4,5.75151649030683,Undirected
C46F4.3,HIR-1,14.026214203942141,Undirected
C46F4.3,LRON-6,5.711787840486284,Undirected
C53A5.13a,VER-3,5.246058665783938,Undirected
LAM-2,LRON-14,5.855365679800566,Undirected
LRON-15,MADD-4,7.507622658781274,Undirected
LRON-15,RIG-1,8.243452534070274,Undirected
DEX-1,ZK856.6,121.1257095823239,Undirected
DEX-1,IRLD-30,5.448168213543103,Undirected
DEX-1,CLR-1,17.924016116781832,Undirected
DEX-1,Y46G5A.29,366.6550274394008,Undirected
PQN-25,CLEC-11,17.019334359403917,Undirected
TRK-1,DSL-5,10.043978244220153,Undirected
TRK-1,B0416.2,35.64964358875465,Undirected
TRK-1,ZK856.6,159.70640162271775,Undirected
IRLD-1,ZIG-2,10.649950939444764,Undirected
IRLD-1,IGDB-2,7.442836421298996,Undirected
E01G6.1,B0507.1,154.44794274755273,Undirected
E01G6.1,FBL-1,8.26331813203577,Undirected
E01G6.1,EGL-15,71.63751658891442,Undirected
E01G6.1,PHG-1,515.6686982969733,Undirected
GLP-1,LAG-2,51.91486300529734,Undirected
NCAM-1,RIG-3,1020.1006029055045,Undirected
NCAM-1,NCAM-1,14.969900249597623,Undirected
NCAM-1,LRON-7,6.508388624868745,Undirected
NCAM-1,T02C5.1a,5.229612350894931,Undirected
NCAM-1,T16H12.9,6.38226370135409,Undirected
CDH-5,SMP-1,8.777832440450997,Undirected
F09F9.4,PTP-4,143.82466118637097,Undirected
CRB-1,LRON-2,9.10807242306265,Undirected
CRB-1,CRB-1,11.410166227014614,Undirected
LRLP-1,ZIG-7,10.952143987082442,Undirected
LRLP-1,DMA-1,89.15461587266782,Undirected
LRLP-1,LRON-11,15.503258405111549,Undirected
DSL-7,C02B8.12,9.323691527626584,Undirected
DSL-7,IGDB-2,5.691447206644513,Undirected
IRLD-30,DEX-1,5.448168213543103,Undirected
IRLD-30,LIN-3,6.364278915087284,Undirected
CDH-8,CDH-9,984.5660409665311,Undirected
F19C6.3,FBL-1,14.35041227217619,Undirected
F19C6.3,PTP-4,12.466235668216513,Undirected
NLR-1,PTP-3,68.59409460575299,Undirected
NLR-1,RIG-5,66.70759701655548,Undirected
F21A3.11,ZIG-3,6.478679627700648,Undirected
F21A3.11,KAL-1,6.109109740279723,Undirected
F21A3.11,SLT-1C,6.026299938421747,Undirected
F21A3.11,F21A3.11,11.439609440104466,Undirected
F21A3.11,F22D6.15,5.0818990415841325,Undirected
F21A3.11,T13C2.6b,31.831087869952313,Undirected
F22D6.15,KAL-1,5.173239530387704,Undirected
F22D6.15,SLT-1C,5.90952390730982,Undirected
F22D6.15,C02B10.3,8.310939324419634,Undirected
F22D6.15,OIG-1,6.315654084334862,Undirected
F22D6.15,SYM-1,6.3067325367401255,Undirected
F22D6.15,F21A3.11,5.0818990415841325,Undirected
F22D6.15,LRON-6,6.999798402190399,Undirected
F22D6.15,F40G9.8,8.750798775409399,Undirected
F22D6.15,NDNF-1,7.380062224165125,Undirected
LIN-3,IRLD-30,6.364278915087284,Undirected
LRON-6,F11C7.2,7.385903828011329,Undirected
LRON-6,DGN-1,7.744394326393352,Undirected
LRON-6,SLT-1C,5.586569863630213,Undirected
LRON-6,NLG-1,9.406509735809534,Undirected
LRON-6,C02B10.3,10.249120983000703,Undirected
LRON-6,C46F4.3,5.711787840486284,Undirected
LRON-6,F22D6.15,6.999798402190399,Undirected
LRON-6,LRON-6,9.930011748695932,Undirected
LRON-6,T05G5.1a,14.375278685908912,Undirected
LRON-6,RME-2,14.97518774696073,Undirected
LRON-6,T13C2.6b,17.46547659451051,Undirected
LRON-6,T19D12.6,6.795204344313194,Undirected
LRON-6,T02C5.1a,6.954487641773546,Undirected
F40G9.8,SLT-1N,5.275185849393612,Undirected
F40G9.8,C23H4.8,5.5265421400027845,Undirected
F40G9.8,SYM-1,6.7695901060053085,Undirected
F40G9.8,F22D6.15,8.750798775409399,Undirected
F40G9.8,F40G9.8,65.41715154583686,Undirected
F40G9.8,ZK512.1,9.227672426910322,Undirected
AGR-1,SOL-1,662.6688639126837,Undirected
DEP-1,CDH-9,8.275173115896914,Undirected
DEP-1,CDH-1,890.8619484578652,Undirected
DEP-1,PHG-1,675.57360076388,Undirected
F53C11.9,BAM-2,5.61906143834366,Undirected
F53C11.9,MAB-20,10.556534815879095,Undirected
NID-1,KAL-1,48.03483975212534,Undirected
NID-1,INS-1,14.177201357256813,Undirected
NID-1,UNC-71,5.70335977695242,Undirected
NID-1,ZC374.2,45.84899154385565,Undirected
NID-1,T02C5.1a,21.75557662658662,Undirected
CLR-1,DEX-1,17.924016116781832,Undirected
CLR-1,RIG-1,37.77558036710506,Undirected
CLR-1,T05G5.1a,8.95702310456769,Undirected
FBL-1,F15B9.8,112.61358357022861,Undirected
FBL-1,T25F10.3,34.627208869649564,Undirected
FBL-1,LRON-2,9.376039721158394,Undirected
FBL-1,CLEC-41,90.13738544871643,Undirected
FBL-1,B0416.2,10.678249170571718,Undirected
FBL-1,CAM-1,57.40919002441425,Undirected
FBL-1,E01G6.1,8.26331813203577,Undirected
FBL-1,F19C6.3,14.35041227217619,Undirected
FBL-1,PTP-4,27.453306001604254,Undirected
FBL-1,EFN-4,5.863800110068306,Undirected
EGL-15,E01G6.1,71.63751658891442,Undirected
EGL-15,NDNF-1,63.29207194847917,Undirected
EGL-15,F28B4.3,25.28363091136306,Undirected
F58E6.13c,LRON-14,9.51405823425061,Undirected
F58E6.13c,MNR-1,5.043352186539622,Undirected
F58E6.13c,B0393.5,41.80365909561335,Undirected
F58E6.13c,PTP-3,5.2373369804505225,Undirected
F58E6.13c,F58E6.13c,64.37960909270284,Undirected
CDH-9,KPC-1,5.421849130631885,Undirected
CDH-9,CDH-8,984.5660409665311,Undirected
CDH-9,DEP-1,8.275173115896914,Undirected
VER-4,IGDB-2,5.530057893197091,Undirected
VER-4,T13C2.6b,12.864346437303931,Undirected
