Source,Target,Weight,Type
['ZIG-3'],['IGDB-2'],2.65965,Undirected
['ZIG-3'],['C27B7.7a'],0.600409999999999,Undirected
['ZIG-3'],['RIG-5'],2.94769,Undirected
['ZIG-3'],['SYM-1'],4.82361,Undirected
['ZIG-3'],['IRLD-28'],2.27599,Undirected
['ZIG-3'],['CDH-8'],2.63479,Undirected
['ZIG-3'],['F21A3.11'],2.74997999999999,Undirected
['ZIG-3'],['F22D6.15  '],4.78629,Undirected
['ZIG-3'],['CLR-1'],3.34616999999999,Undirected
['ZIG-3'],['EGL-15'],0.91042,Undirected
['ZIG-3'],['LRON-7'],2.5533,Undirected
['ZIG-3'],['OIG-4'],1.17816,Undirected
['ZIG-3'],['IGCM-2'],0.58221,Undirected
['ZIG-3'],['UNC-71'],2.49861,Undirected
['ZIG-3'],['LRON-11'],1.09390999999999,Undirected
['ZIG-3'],['SAX-3'],0.94308,Undirected
['ZIG-3'],['ZK512.1  '],6.77303999999999,Undirected
['ZIG-3'],['CHTS-1'],0.669009999999999,Undirected
['ZIG-3'],['FIG-1'],0.653689999999999,Undirected
['ZIG-3'],['CLEC-57'],1.24408999999999,Undirected
['ZIG-3'],['DAF-28'],5.34203999999999,Undirected
['ZIG-3'],['INS-6'],13.4120699999999,Undirected
['ZIG-4'],['ZIG-3'],3.06931,Undirected
['ZIG-4'],['F40A3.2'],0.74094,Undirected
['ZIG-4'],['IGDB-2'],6.19908999999999,Undirected
['ZIG-4'],['C27B7.7a'],0.505929999999999,Undirected
['ZIG-4'],['Y46G5A.29'],5.19542,Undirected
['ZIG-4'],['NETO-1'],8.16807999999999,Undirected
['ZIG-4'],['MAB-20'],21.8181699999999,Undirected
['ZIG-4'],['DAF-28'],42.1989999999999,Undirected
['ZIG-4'],['INS-6'],87.11284,Undirected
['ZIG-5'],['ZIG-3'],0.66634,Undirected
['ZIG-5'],['F21A3.3'],1.51497999999999,Undirected
['ZIG-5'],['SGCA-1'],0.935599999999999,Undirected
['ZIG-5'],['INS-1'],34.5174499999999,Undirected
['ZIG-5'],['SLT-1C'],1.27198999999999,Undirected
['ZIG-5'],['LECT-2'],0.59701,Undirected
['ZIG-5'],['C23H4.8'],1.04668999999999,Undirected
['ZIG-5'],['IGDB-2'],20.07729,Undirected
['ZIG-5'],['RIG-5'],4.83842,Undirected
['ZIG-5'],['DSL-7'],2.93696,Undirected
['ZIG-5'],['F21A3.11'],0.5006,Undirected
['ZIG-5'],['F22D6.15  '],0.507809999999999,Undirected
['ZIG-5'],['SPE-45'],0.57942,Undirected
['ZIG-5'],['LRON-6'],0.608729999999999,Undirected
['ZIG-5'],['F53C11.9'],1.01106,Undirected
['ZIG-5'],['OIG-4'],1.08399,Undirected
['ZIG-5'],['Y46G5A.29'],5.06533,Undirected
['ZIG-5'],['ZC374.2'],30.9505899999999,Undirected
['ZIG-5'],['IRLD-20'],1.18694,Undirected
['ZIG-5'],['CLEC-57'],0.795799999999999,Undirected
['ZIG-5'],['FLR-2'],0.76044,Undirected
['ZIG-5'],['NETO-1'],1.51208,Undirected
['ZIG-5'],['T02C5.1a'],1.43437999999999,Undirected
['ZIG-5'],['INS-18'],2.19662999999999,Undirected
['ZIG-5'],['PVF-1'],1.04455,Undirected
['ZIG-5'],['INS-6'],0.5722,Undirected
['ZIG-6'],['C11H1.5'],3.33865999999999,Undirected
['ZIG-6'],['C27B7.7a'],0.9838,Undirected
['ZIG-6'],['RIG-6'],0.53544,Undirected
['ZIG-6'],['MIG-6'],41.03752,Undirected
['ZIG-6'],['IRLD-13-1'],0.63226,Undirected
['ZIG-6'],['RME-2'],48.2113,Undirected
['ZIG-6'],['T13C2.6b'],35.48767,Undirected
['ZIG-6'],['IRG-7'],0.574529999999999,Undirected
['ZIG-6'],['CHTS-1'],0.88138,Undirected
['ZIG-6'],['FIG-1'],0.9576,Undirected
['ZIG-6'],['MUP-4'],0.652519999999999,Undirected
['ZIG-6'],['RIG-4'],0.737729999999999,Undirected
['ZIG-6'],['UNC-52'],0.84723,Undirected
['ZIG-7'],['ZIG-7'],0.790209999999999,Undirected
['ZIG-7'],['SWM-1'],0.52851,Undirected
['ZIG-7'],['F58H1.6'],0.661379999999999,Undirected
['ZIG-7'],['SGCA-1'],0.516369999999999,Undirected
['ZIG-7'],['M03F4.6'],0.55576,Undirected
['ZIG-7'],['DSL-1'],2.89564,Undirected
['ZIG-7'],['OIG-2'],1.06339999999999,Undirected
['ZIG-7'],['LAG-2'],1.57454999999999,Undirected
['ZIG-7'],['IRLD-3'],1.75994,Undirected
['ZIG-7'],['B0416.2'],0.73845,Undirected
['ZIG-7'],['C05D9.9b  '],0.57638,Undirected
['ZIG-7'],['C05D12.2'],0.5026,Undirected
['ZIG-7'],['IRLD-13'],0.59701,Undirected
['ZIG-7'],['C16B8.4'],0.807189999999999,Undirected
['ZIG-7'],['SPE-9'],0.660299999999999,Undirected
['ZIG-7'],['NAS-37'],1.10325999999999,Undirected
['ZIG-7'],['IGDB-2'],2.38642,Undirected
['ZIG-7'],['C27A7.8b'],0.88787,Undirected
['ZIG-7'],['C27B7.7a'],1.17592999999999,Undirected
['ZIG-7'],['IRLD-24'],0.643159999999999,Undirected
['ZIG-7'],['C46F4.3'],0.878299999999999,Undirected
['ZIG-7'],['C53A5.13a'],0.566919999999999,Undirected
['ZIG-7'],['IRLD-1'],0.623809999999999,Undirected
['ZIG-7'],['IRLD-4'],0.54093,Undirected
['ZIG-7'],['LRLP-1'],3.70721999999999,Undirected
['ZIG-7'],['IRLD-30'],0.615949999999999,Undirected
['ZIG-7'],['DSL-4'],0.59245,Undirected
['ZIG-7'],['HCH-1 (NAS-34)'],0.869539999999999,Undirected
['ZIG-7'],['F40F11.4'],0.507979999999999,Undirected
['ZIG-7'],['F46G10.2'],0.640819999999999,Undirected
['ZIG-7'],['IRLD-37'],0.52107,Undirected
['ZIG-7'],['VER-4'],0.50736,Undirected
['ZIG-7'],['IRLD-44'],0.90656,Undirected
['ZIG-7'],['K06A9.3'],0.790409999999999,Undirected
['ZIG-7'],['IGCM-2'],0.594799999999999,Undirected
['ZIG-7'],['T06E4.5  '],0.508639999999999,Undirected
['ZIG-7'],['IRLD-49'],0.670179999999999,Undirected
['ZIG-7'],['VC5.2'],0.541569999999999,Undirected
['ZIG-7'],['IRLD-18'],0.769639999999999,Undirected
['ZIG-7'],['Y8A9A.2'],0.685849999999999,Undirected
['ZIG-7'],['IRLD-60'],0.80503,Undirected
['ZIG-7'],['IRLD-62'],0.71435,Undirected
['ZIG-7'],['IRLD-63'],0.605639999999999,Undirected
['ZIG-7'],['IRLD-64'],0.62273,Undirected
['ZIG-7'],['ROL-3'],0.508859999999999,Undirected
['ZIG-7'],['CDH-10'],0.9989,Undirected
['ZIG-7'],['GON-1'],0.670719999999999,Undirected
['ZIG-7'],['F28B4.3'],0.899939999999999,Undirected
['ZIG-7'],['IRG-7'],1.22730999999999,Undirected
['ZIG-7'],['FIG-1'],1.06559,Undirected
['ZIG-7'],['T01D3.1b'],0.798409999999999,Undirected
['ZIG-7'],['LAM-1'],0.585339999999999,Undirected
['ZIG-7'],['RIG-4'],0.585069999999999,Undirected
['ZIG-7'],['Y64G10A.7b'],0.748489999999999,Undirected
['ZIG-7'],['LOV-1'],0.801849999999999,Undirected
['ZIG-7'],['NRX-1'],0.596609999999999,Undirected
['ZIG-7'],['C29F3.7a'],1.20907,Undirected
['ZIG-7'],['CLEC-57'],2.92630999999999,Undirected
['ZIG-7'],['GLIT-1'],0.57196,Undirected
['ZIG-7'],['DGN-2'],0.7304,Undirected
['ZIG-7'],['FLR-2'],2.25883,Undirected
['ZIG-7'],['INS-18'],2.87555,Undirected
['ZIG-7'],['Y95B8A.6c'],1.14073,Undirected
['ZIG-8'],['ZIG-8'],5.48186,Undirected
['ZIG-8'],['C34C6.3'],14.32948,Undirected
['ZIG-8'],['F14H12.3'],0.80069,Undirected
['ZIG-8'],['EAT-20'],0.61187,Undirected
['ZIG-8'],['C27B7.7a'],1.18839,Undirected
['ZIG-8'],['RIG-6'],0.80978,Undirected
['ZIG-8'],['RIG-5'],78.4183,Undirected
['ZIG-8'],['IRLD-44'],0.548,Undirected
['ZIG-8'],['IRLD-13-1'],0.50529,Undirected
['ZIG-8'],['CHTS-1'],0.71735,Undirected
['ZIG-8'],['FIG-1'],0.82352,Undirected
['ZIG-8'],['MUP-4'],0.510689999999999,Undirected
['ZIG-8'],['RIG-4'],0.602979999999999,Undirected
['ZIG-8'],['SVH-2'],0.55649,Undirected
['ZIG-9'],['ZIG-2'],0.614049999999999,Undirected
['ZIG-9'],['ZIG-9'],30.2928999999999,Undirected
['ZIG-9'],['F11C7.6a'],1.54495,Undirected
['ZIG-9'],['F11C7.7'],1.14588,Undirected
['ZIG-9'],['F14H12.3'],0.66505,Undirected
['ZIG-9'],['LECT-2'],12.87237,Undirected
['ZIG-9'],['C05D9.9b  '],0.58748,Undirected
['ZIG-9'],['LET-756'],1.97645,Undirected
['ZIG-9'],['C27A7.8b'],1.35123999999999,Undirected
['ZIG-9'],['C27A7.9'],2.08664,Undirected
['ZIG-9'],['C27B7.7a'],1.28452,Undirected
['ZIG-9'],['IRLD-24'],0.978299999999999,Undirected
['ZIG-9'],['RIG-6'],0.677769999999999,Undirected
['ZIG-9'],['C36B7.5b'],0.672529999999999,Undirected
['ZIG-9'],['GLP-1'],0.93742,Undirected
['ZIG-9'],['F25D7.5'],0.702919999999999,Undirected
['ZIG-9'],['NID-1'],0.50402,Undirected
['ZIG-9'],['H42K12.3'],113.80731,Undirected
['ZIG-9'],['EGG-6'],0.95926,Undirected
['ZIG-9'],['APX-1'],1.29005999999999,Undirected
['ZIG-9'],['IRLD-13-1'],0.64675,Undirected
['ZIG-9'],['IRLD-13-2'],0.5583,Undirected
['ZIG-9'],['IRLD-51'],0.62231,Undirected
['ZIG-9'],['ZC101.1'],1.11779,Undirected
['ZIG-9'],['MAB-7'],1.33467,Undirected
['ZIG-9'],['IRG-7'],1.44348999999999,Undirected
['ZIG-9'],['CHTS-1'],1.80249999999999,Undirected
['ZIG-9'],['FIG-1'],0.94833,Undirected
['ZIG-9'],['F55H12.3'],0.503739999999999,Undirected
['ZIG-9'],['SOL-2'],1.24060999999999,Undirected
['ZIG-9'],['IRLD-14'],1.19933,Undirected
['ZIG-9'],['SVH-2'],0.56213,Undirected
['ZIG-10'],['ZIG-11'],0.50597,Undirected
['ZIG-10'],['ZIG-12'],0.78234,Undirected
['ZIG-10'],['NAS-36'],0.54571,Undirected
['ZIG-10'],['C34C6.3'],0.540329999999999,Undirected
['ZIG-10'],['TXT-5'],0.573649999999999,Undirected
['ZIG-10'],['LRON-1'],0.62951,Undirected
['ZIG-10'],['CRLD-1'],0.73055,Undirected
['ZIG-10'],['F11C7.6a'],0.735369999999999,Undirected
['ZIG-10'],['F11C7.7'],0.581679999999999,Undirected
['ZIG-10'],['F14H12.3'],1.50726,Undirected
['ZIG-10'],['IGLR-1'],0.870589999999999,Undirected
['ZIG-10'],['F21A3.3'],0.583439999999999,Undirected
['ZIG-10'],['F23H12.5'],0.525179999999999,Undirected
['ZIG-10'],['F35D2.3'],0.55152,Undirected
['ZIG-10'],['IGCM-1'],0.53741,Undirected
['ZIG-10'],['WRK-1'],0.7901,Undirected
['ZIG-10'],['DSL-5'],0.588199999999999,Undirected
['ZIG-10'],['SDZ-23'],0.65893,Undirected
['ZIG-10'],['F58H1.6'],0.598659999999999,Undirected
['ZIG-10'],['EAT-20'],0.643199999999999,Undirected
['ZIG-10'],['M03F4.6'],0.617519999999999,Undirected
['ZIG-10'],['T01D3.6a'],0.59133,Undirected
['ZIG-10'],['DGN-1'],4.47824,Undirected
['ZIG-10'],['PAN-1'],0.527619999999999,Undirected
['ZIG-10'],['SYG-1'],0.631099999999999,Undirected
['ZIG-10'],['SAX-7'],0.581309999999999,Undirected
['ZIG-10'],['FMI-1'],0.73621,Undirected
['ZIG-10'],['B0416.2'],0.521059999999999,Undirected
['ZIG-10'],['C02B8.12'],0.691939999999999,Undirected
['ZIG-10'],['LET-756'],1.00455,Undirected
['ZIG-10'],['IRLD-13'],0.551329999999999,Undirected
['ZIG-10'],['TOL-1'],1.08231,Undirected
['ZIG-10'],['C09F9.2'],0.563699999999999,Undirected
['ZIG-10'],['SPE-9'],0.64444,Undirected
['ZIG-10'],['C18E9.7'],0.83043,Undirected
['ZIG-10'],['HIR-1'],0.5027,Undirected
['ZIG-10'],['C27A7.9'],0.67149,Undirected
['ZIG-10'],['C27B7.7a'],1.94778,Undirected
['ZIG-10'],['IRLD-24'],0.9171,Undirected
['ZIG-10'],['RIG-6'],1.50255999999999,Undirected
['ZIG-10'],['C36B7.5b'],0.50111,Undirected
['ZIG-10'],['LRON-4'],0.72262,Undirected
['ZIG-10'],['C49C3.4a'],0.686989999999999,Undirected
['ZIG-10'],['FSHR-1'],0.604759999999999,Undirected
['ZIG-10'],['C53A5.13a'],0.60797,Undirected
['ZIG-10'],['LAM-2'],0.632539999999999,Undirected
['ZIG-10'],['TRK-1'],0.70406,Undirected
['ZIG-10'],['IRLD-1'],0.729509999999999,Undirected
['ZIG-10'],['MIG-21'],0.512059999999999,Undirected
['ZIG-10'],['IRLD-2'],0.604269999999999,Undirected
['ZIG-10'],['CDH-5'],0.823359999999999,Undirected
['ZIG-10'],['ADT-2'],0.643079999999999,Undirected
['ZIG-10'],['SPON-1'],0.606439999999999,Undirected
['ZIG-10'],['CRB-1'],0.68698,Undirected
['ZIG-10'],['IRLD-4'],0.79512,Undirected
['ZIG-10'],['LRLP-1'],0.68542,Undirected
['ZIG-10'],['IRLD-5'],0.577849999999999,Undirected
['ZIG-10'],['IRLD-30'],0.9312,Undirected
['ZIG-10'],['F28C1.3a'],0.807289999999999,Undirected
['ZIG-10'],['SPE-45'],0.896129999999999,Undirected
['ZIG-10'],['IGEG-1'],0.56596,Undirected
['ZIG-10'],['ARG-1'],0.617099999999999,Undirected
['ZIG-10'],['ATRN-1 (TAG-53)'],0.84577,Undirected
['ZIG-10'],['LIN-3'],0.8135,Undirected
['ZIG-10'],['IRLD-7'],0.755279999999999,Undirected
['ZIG-10'],['IRLD-8'],0.56167,Undirected
['ZIG-10'],['IRLD-9'],0.54608,Undirected
['ZIG-10'],['F46G10.2'],0.810939999999999,Undirected
['ZIG-10'],['IRLD-35'],0.53995,Undirected
['ZIG-10'],['FBL-1'],0.861079999999999,Undirected
['ZIG-10'],['IRLD-37'],0.606299999999999,Undirected
['ZIG-10'],['CDH-9'],0.749149999999999,Undirected
['ZIG-10'],['IRLD-10'],0.514379999999999,Undirected
['ZIG-10'],['VER-4'],0.557799999999999,Undirected
['ZIG-10'],['HPA-1'],0.53349,Undirected
['ZIG-10'],['NAS-17'],0.61895,Undirected
['ZIG-10'],['NAS-33'],0.55522,Undirected
['ZIG-10'],['IRLD-44'],0.523889999999999,Undirected
['ZIG-10'],['IRLD-12'],1.05031999999999,Undirected
['ZIG-10'],['IRLD-13-1'],1.17013999999999,Undirected
['ZIG-10'],['IRLD-13-2'],0.65351,Undirected
['ZIG-10'],['CDH-7'],0.51392,Undirected
['ZIG-10'],['T01E8.1'],0.590609999999999,Undirected
['ZIG-10'],['IGCM-3'],0.58057,Undirected
['ZIG-10'],['IRLD-47'],0.594979999999999,Undirected
['ZIG-10'],['T06E4.5  '],0.817899999999999,Undirected
['ZIG-10'],['IRLD-49'],0.610299999999999,Undirected
['ZIG-10'],['OIG-8'],0.710539999999999,Undirected
['ZIG-10'],['T21B6.3'],0.59667,Undirected
['ZIG-10'],['SMA-10'],0.68059,Undirected
['ZIG-10'],['VC5.2'],0.576819999999999,Undirected
['ZIG-10'],['ITX-1'],0.64922,Undirected
['ZIG-10'],['IRLD-53'],0.75578,Undirected
['ZIG-10'],['IRLD-15'],0.74228,Undirected
['ZIG-10'],['IRLD-18'],0.57916,Undirected
['ZIG-10'],['EGAS-1'],0.80681,Undirected
['ZIG-10'],['Y69H2.3b'],0.551599999999999,Undirected
['ZIG-10'],['Y8A9A.2'],0.552329999999999,Undirected
['ZIG-10'],['ZC101.1'],0.544309999999999,Undirected
['ZIG-10'],['IRLD-19'],0.51783,Undirected
['ZIG-10'],['IRLD-62'],0.54412,Undirected
['ZIG-10'],['IRLD-64'],0.829679999999999,Undirected
['ZIG-10'],['IRLD-65'],0.513149999999999,Undirected
['ZIG-10'],['IRLD-66'],0.69872,Undirected
['ZIG-10'],['ROL-3'],0.68154,Undirected
['ZIG-10'],['LGX-1'],0.502129999999999,Undirected
['ZIG-10'],['F28B4.3'],0.549599999999999,Undirected
['ZIG-10'],['IRG-7'],0.86541,Undirected
['ZIG-10'],['CHTS-1'],1.53398999999999,Undirected
['ZIG-10'],['FIG-1'],1.59548,Undirected
['ZIG-10'],['F55H12.3'],0.92281,Undirected
['ZIG-10'],['MUP-4'],1.14684999999999,Undirected
['ZIG-10'],['R08E3.2x'],0.619219999999999,Undirected
['ZIG-10'],['MEC-1'],0.60609,Undirected
['ZIG-10'],['LAM-3'],0.61958,Undirected
['ZIG-10'],['LAM-1'],0.59404,Undirected
['ZIG-10'],['RIG-4'],1.43046,Undirected
['ZIG-10'],['Y64G10A.7b'],0.711119999999999,Undirected
['ZIG-10'],['CDH-12'],0.53568,Undirected
['ZIG-10'],['FBN-1'],0.636,Undirected
['ZIG-10'],['C29F3.7a'],0.721589999999999,Undirected
['ZIG-10'],['F10A3.4'],0.64483,Undirected
['ZIG-10'],['DGN-2'],0.653859999999999,Undirected
['ZIG-10'],['SOL-2'],0.65051,Undirected
['ZIG-10'],['SVH-2'],0.881619999999999,Undirected
['ZIG-10'],['ILC-17.1'],0.540009999999999,Undirected
['ZIG-10'],['VAB-2'],0.66934,Undirected
['ZIG-10'],['BAM-2'],0.52556,Undirected
['ZIG-10'],['LEV-10'],0.943219999999999,Undirected
['ZIG-11'],['ZIG-1'],0.963679999999999,Undirected
['ZIG-11'],['ZIG-10'],0.50597,Undirected
['ZIG-11'],['ZIG-11'],0.527329999999999,Undirected
['ZIG-11'],['ZIG-12'],0.860029999999999,Undirected
['ZIG-11'],['C25E10.8'],0.571749999999999,Undirected
['ZIG-11'],['SWM-1'],0.82128,Undirected
['ZIG-11'],['C34C6.3'],0.557669999999999,Undirected
['ZIG-11'],['TXT-5'],0.542429999999999,Undirected
['ZIG-11'],['LRON-1'],0.500419999999999,Undirected
['ZIG-11'],['CRLD-1'],0.687329999999999,Undirected
['ZIG-11'],['F11C7.6a'],0.77339,Undirected
['ZIG-11'],['F14H12.3'],1.47530999999999,Undirected
['ZIG-11'],['IGLR-1'],0.850629999999999,Undirected
['ZIG-11'],['F21A3.3'],1.43589999999999,Undirected
['ZIG-11'],['F23H12.5'],0.51114,Undirected
['ZIG-11'],['F35C11.7'],0.567459999999999,Undirected
['ZIG-11'],['IGCM-1'],0.525989999999999,Undirected
['ZIG-11'],['WRK-1'],0.729369999999999,Undirected
['ZIG-11'],['DSL-5'],0.59231,Undirected
['ZIG-11'],['SDZ-23'],0.58377,Undirected
['ZIG-11'],['F58H1.6'],0.583139999999999,Undirected
['ZIG-11'],['EAT-20'],0.61301,Undirected
['ZIG-11'],['T25F10.3'],0.751199999999999,Undirected
['ZIG-11'],['SYG-1'],0.544059999999999,Undirected
['ZIG-11'],['SAX-7'],0.563719999999999,Undirected
['ZIG-11'],['FMI-1'],0.629859999999999,Undirected
['ZIG-11'],['ADM-2'],0.66759,Undirected
['ZIG-11'],['C05D9.9b  '],0.51663,Undirected
['ZIG-11'],['LET-756'],0.86462,Undirected
['ZIG-11'],['IRLD-13'],0.559919999999999,Undirected
['ZIG-11'],['LAT-2'],0.74051,Undirected
['ZIG-11'],['LRON-3'],0.55776,Undirected
['ZIG-11'],['IRLD-21'],0.567609999999999,Undirected
['ZIG-11'],['C09F9.2'],0.5247,Undirected
['ZIG-11'],['C18E9.7'],0.701579999999999,Undirected
['ZIG-11'],['C27B7.7a'],1.88256,Undirected
['ZIG-11'],['IRLD-24'],0.75416,Undirected
['ZIG-11'],['RIG-6'],1.36741,Undirected
['ZIG-11'],['LRON-4'],0.640159999999999,Undirected
['ZIG-11'],['C49C3.4a'],0.629059999999999,Undirected
['ZIG-11'],['FSHR-1'],0.66713,Undirected
['ZIG-11'],['C53A5.13a'],0.75722,Undirected
['ZIG-11'],['TRK-1'],0.73555,Undirected
['ZIG-11'],['IRLD-1'],0.52766,Undirected
['ZIG-11'],['MIG-21'],1.26868,Undirected
['ZIG-11'],['IRLD-2'],0.617469999999999,Undirected
['ZIG-11'],['CDH-5'],0.649349999999999,Undirected
['ZIG-11'],['ADT-2'],0.56286,Undirected
['ZIG-11'],['CRB-1'],0.58806,Undirected
['ZIG-11'],['IRLD-4'],0.59789,Undirected
['ZIG-11'],['LRLP-1'],0.557459999999999,Undirected
['ZIG-11'],['IRLD-30'],0.979239999999999,Undirected
['ZIG-11'],['F28C1.3a'],0.634499999999999,Undirected
['ZIG-11'],['IGEG-1'],0.78698,Undirected
['ZIG-11'],['ATRN-1 (TAG-53)'],0.920839999999999,Undirected
['ZIG-11'],['LIN-3'],0.867859999999999,Undirected
['ZIG-11'],['IRLD-7'],0.59255,Undirected
['ZIG-11'],['HCH-1 (NAS-34)'],0.654079999999999,Undirected
['ZIG-11'],['IRLD-9'],0.682329999999999,Undirected
['ZIG-11'],['F46G10.2'],0.520689999999999,Undirected
['ZIG-11'],['IRLD-35'],0.546359999999999,Undirected
['ZIG-11'],['IRLD-10'],0.526449999999999,Undirected
['ZIG-11'],['VER-4'],0.645569999999999,Undirected
['ZIG-11'],['NAS-17'],0.52449,Undirected
['ZIG-11'],['IRLD-43'],0.59118,Undirected
['ZIG-11'],['IRLD-12'],1.11873,Undirected
['ZIG-11'],['IRLD-13-1'],1.15406999999999,Undirected
['ZIG-11'],['IGCM-3'],0.73006,Undirected
['ZIG-11'],['IRLD-47'],0.707319999999999,Undirected
['ZIG-11'],['T06E4.5  '],0.65978,Undirected
['ZIG-11'],['OIG-8'],0.70869,Undirected
['ZIG-11'],['T21B6.3'],0.57091,Undirected
['ZIG-11'],['SMA-10'],0.521599999999999,Undirected
['ZIG-11'],['IGDB-3'],0.572919999999999,Undirected
['ZIG-11'],['VC5.2'],0.68052,Undirected
['ZIG-11'],['IRLD-53'],0.759549999999999,Undirected
['ZIG-11'],['IRLD-15'],1.10996999999999,Undirected
