Source,Target,Weight,Type
ZIG-10,Y64G10A.7b,2.1406231615370332,Undirected
ZIG-10,VAB-2,2.6513647673908483,Undirected
ZIG-11,ZIG-1,2.861346913998212,Undirected
ZIG-11,F14H12.3,5.145758665728862,Undirected
ZIG-11,IGLR-1,2.1514549773508764,Undirected
ZIG-11,DSL-6,2.476709542276636,Undirected
ZIG-11,T25F10.3,2.1128044987934684,Undirected
ZIG-11,C27B7.7a,4.317988922605173,Undirected
ZIG-11,RIG-6,2.4259963251732217,Undirected
ZIG-11,FSHR-1,2.4307277293012213,Undirected
ZIG-11,LIN-3,2.3374431365100814,Undirected
ZIG-11,IRLD-12,3.0026903903942146,Undirected
ZIG-11,IRLD-47,2.485021394640744,Undirected
ZIG-11,IRLD-15,2.513768639472373,Undirected
ZIG-11,FIG-1,2.557500822457387,Undirected
ZIG-11,EFN-4,5.148764153708364,Undirected
ZIG-12,ZIG-12,5.202728386168188,Undirected
ZIG-12,NAS-36,4.689407879731852,Undirected
ZIG-12,TXT-5,4.075763100201041,Undirected
ZIG-12,RIG-3,4.019796106629467,Undirected
ZIG-12,CRLD-1,3.137893040265656,Undirected
ZIG-12,LRON-5,3.280858432246942,Undirected
ZIG-12,F11C7.2,2.963977383901575,Undirected
ZIG-12,IGCM-1,3.657172626975389,Undirected
ZIG-12,DSL-6,3.312010805575939,Undirected
ZIG-12,EAT-20,3.827648931532387,Undirected
ZIG-12,FMI-1,2.6876182906693864,Undirected
ZIG-12,ADM-2,2.1113040088488044,Undirected
ZIG-12,C18E9.7,3.3414313220765344,Undirected
ZIG-12,IGDB-2,7.892484222069236,Undirected
ZIG-12,C27B7.7a,4.274092969996093,Undirected
ZIG-12,IRLD-24,5.425052544643248,Undirected
ZIG-12,IRLD-1,2.0852489268081076,Undirected
ZIG-12,CDH-5,2.0897502568562007,Undirected
ZIG-12,IRLD-4,2.4593288348236264,Undirected
ZIG-12,LRLP-1,2.1819704931694517,Undirected
ZIG-12,IRLD-30,2.0953952403558356,Undirected
ZIG-12,IRLD-31,2.6827822284424787,Undirected
ZIG-12,LIN-3,3.2999529470505173,Undirected
ZIG-12,IRLD-7,2.283278225113891,Undirected
ZIG-12,DEP-1,4.4183117086267805,Undirected
ZIG-12,IRLD-33,2.320112179027017,Undirected
ZIG-12,IRLD-44,3.104999259082403,Undirected
ZIG-12,T06E4.5,2.4789779848094984,Undirected
ZIG-12,ITX-1,2.1348436301114146,Undirected
ZIG-12,IRLD-53,2.394106885781583,Undirected
ZIG-12,IRLD-15,2.592678485855474,Undirected
ZIG-12,EGAS-2,2.050316405308237,Undirected
ZIG-12,Y69H2.3b,2.6712846675068183,Undirected
ZIG-12,Y8A9A.2,2.0152313792501397,Undirected
ZIG-12,FIG-1,2.1059173445317194,Undirected
ZIG-12,CDH-3,2.0046757726021753,Undirected
ZIG-12,C29F3.7a,3.4809154674472804,Undirected
ZIG-12,SMP-2,3.023223448269954,Undirected
ZIG-12,F10A3.4,3.7265735451671493,Undirected
ZIG-12,DGN-2,2.374330060827709,Undirected
ZIG-12,IRLD-38,4.626471278391997,Undirected
ZIG-12,ILC-17.1,2.243262608376421,Undirected
ZIG-12,PLX-1,2.888676130953525,Undirected
ZIG-12,LEV-10,2.3307825216667823,Undirected
B0507.1,SWM-1,2.040661153268606,Undirected
B0507.1,F14H12.3,2.878611076156923,Undirected
B0507.1,ZK1193.2,2.165770097329733,Undirected
B0507.1,LECT-2,5.731575268724711,Undirected
B0507.1,C27B7.7a,3.6856526702233463,Undirected
B0507.1,IRLD-24,2.3753543987783896,Undirected
B0507.1,RIG-6,2.4559506720357644,Undirected
B0507.1,RIG-5,54.11165798505382,Undirected
B0507.1,E01G6.1,154.44794274755273,Undirected
B0507.1,ATRN-1,3.0560311877795825,Undirected
B0507.1,CHTB-3,16.332373758553736,Undirected
B0507.1,FIG-1,4.309487606632343,Undirected
C25E10.7,F14H12.3,6.931007749415913,Undirected
C25E10.7,B0416.2,4.0991393346134295,Undirected
C25E10.7,LAT-2,3.2064403375810775,Undirected
C25E10.7,ZK856.6,545.7572863227617,Undirected
C25E10.7,DSL-7,2.661965506947399,Undirected
C25E10.7,F21A3.11,2.3108131349927605,Undirected
C25E10.7,F22D6.15,2.763808652710114,Undirected
C25E10.7,ATRN-1,2.526571804349814,Undirected
C25E10.7,FBL-1,2.066659187593971,Undirected
C25E10.7,PTP-4,2.887540776674615,Undirected
C25E10.7,FIG-1,3.032032058513142,Undirected
C25E10.7,C34F6.10,5.072883193800391,Undirected
C25E10.8,CRLD-1,3.401883615783361,Undirected
C25E10.8,EAT-20,2.1559978959295742,Undirected
C25E10.8,T25F10.3,3.0867404476490314,Undirected
C25E10.8,LRON-9,2.4966461058974585,Undirected
C25E10.8,C02B8.12,4.28554619273928,Undirected
C25E10.8,F22D3.4,4.690675679450079,Undirected
C25E10.8,VC5.2,5.099528768353248,Undirected
C25E10.8,ROL-3,2.311597753099111,Undirected
C25E10.8,BAM-2,2.0347021593883414,Undirected
C25E10.8,MAB-20,2.0822808560625408,Undirected
C25E10.8,INS-6,2.5782109840765624,Undirected
SWM-1,B0507.1,2.040661153268606,Undirected
SWM-1,SWM-1,10.309812280454763,Undirected
SWM-1,CRLD-1,3.090494014682601,Undirected
SWM-1,F11C7.6a,2.7296164309722752,Undirected
SWM-1,F35D2.3,6.984974154724224,Undirected
SWM-1,IGCM-1,3.7773323921241517,Undirected
SWM-1,F40A3.2,4.551656275405097,Undirected
SWM-1,EAT-20,2.4713713206659715,Undirected
SWM-1,T25F10.3,2.244438052945052,Undirected
SWM-1,LRON-2,2.711047379056449,Undirected
SWM-1,LRON-9,2.8872996129111956,Undirected
SWM-1,LAT-1,2.2745555555190657,Undirected
SWM-1,C02B8.12,3.3136439309620838,Undirected
SWM-1,ADM-2,2.2290550810114604,Undirected
SWM-1,C27B7.7a,3.8585361752350766,Undirected
SWM-1,LET-4,2.229743228793218,Undirected
SWM-1,HCH-1,2.2798146716384475,Undirected
SWM-1,DEP-1,2.337302755803364,Undirected
SWM-1,EGG-6,3.591382594137223,Undirected
SWM-1,RIG-4,3.0466390269356958,Undirected
SWM-1,SOL-2,4.194808316140105,Undirected
SWM-1,SVH-2,4.154561719350611,Undirected
NAS-36,ZIG-12,4.689407879731852,Undirected
NAS-36,NAS-36,4.232523406105603,Undirected
NAS-36,TXT-5,5.484370568324553,Undirected
NAS-36,RIG-3,5.985301605045773,Undirected
NAS-36,CRLD-1,4.282960850430915,Undirected
NAS-36,LRON-5,5.742875608942302,Undirected
NAS-36,F11C7.2,4.173152897438346,Undirected
NAS-36,VER-3,8.090081879430041,Undirected
NAS-36,DSL-6,4.379952682898814,Undirected
NAS-36,SGCA-1,2.347138259744865,Undirected
NAS-36,EAT-20,3.497708487902926,Undirected
NAS-36,KPC-1,2.23750995194677,Undirected
NAS-36,C18E9.7,2.3235751089700774,Undirected
NAS-36,C27B7.7a,4.159120581234617,Undirected
NAS-36,IRLD-24,2.3768254007017333,Undirected
NAS-36,IRLD-31,3.1328623618538427,Undirected
NAS-36,DSL-4,3.324760125124994,Undirected
NAS-36,F19C6.3,2.1479479437546107,Undirected
NAS-36,LIN-3,2.2927245973034522,Undirected
NAS-36,IRLD-7,2.610318514282718,Undirected
NAS-36,IRLD-33,2.0055280861243903,Undirected
NAS-36,IRLD-39,3.550757163917685,Undirected
NAS-36,LIN-12,2.6562460745568743,Undirected
NAS-36,ITX-1,2.2620038199358836,Undirected
NAS-36,IRLD-64,5.6603450720757955,Undirected
NAS-36,INS-6,3.385882912919391,Undirected
C34C6.3,ZIG-8,163.6142666477224,Undirected
C34C6.3,DSL-5,3.315272245565935,Undirected
C34C6.3,LAT-1,2.160868965813988,Undirected
C34C6.3,HIR-1,3.255883741457178,Undirected
C34C6.3,C27B7.7a,4.355044305989494,Undirected
C34C6.3,LET-4,2.240253191028494,Undirected
C34C6.3,FSHR-1,2.255254268023796,Undirected
C34C6.3,DEX-1,2.433063154330416,Undirected
C34C6.3,IRLD-30,2.742783013466319,Undirected
C34C6.3,ATRN-1,2.2663127916522496,Undirected
C34C6.3,LIN-3,2.2220844050773056,Undirected
C34C6.3,CHTB-3,2.815007584881756,Undirected
C34C6.3,Y70G10A.2,2.1773085082263908,Undirected
C34C6.3,SOL-1,2.017842302785946,Undirected
C34C6.3,C29F3.7a,2.119276818801722,Undirected
C34C6.3,CLEC-57,3.1017664648165186,Undirected
C34C6.3,SMP-1,3.313745407920743,Undirected
TXT-5,ZIG-12,4.075763100201041,Undirected
TXT-5,NAS-36,5.484370568324553,Undirected
TXT-5,TXT-5,4.2406790927107165,Undirected
TXT-5,RIG-3,3.4411879202529274,Undirected
TXT-5,CRLD-1,3.9017588750301746,Undirected
TXT-5,LRON-5,4.338241469868694,Undirected
TXT-5,F11C7.2,3.9018979667505964,Undirected
TXT-5,VER-3,7.871457658220243,Undirected
TXT-5,EAT-20,2.5004889690675594,Undirected
TXT-5,C11H1.5,2.2723559888448936,Undirected
TXT-5,C27B7.7a,2.9182925989577573,Undirected
TXT-5,IRLD-4,2.064215613797799,Undirected
TXT-5,LRLP-1,3.2062469408439305,Undirected
TXT-5,DSL-4,2.271469244775667,Undirected
TXT-5,IRLD-7,3.020248068844102,Undirected
TXT-5,NAS-17,2.0481163500342787,Undirected
TXT-5,IRLD-47,2.3919504932445443,Undirected
TXT-5,CDH-3,2.7177888916460207,Undirected
TXT-5,VAB-2,2.116787881151875,Undirected
LRON-1,LRON-1,2.028198922939239,Undirected
LRON-1,F14H12.3,3.361715665329919,Undirected
LRON-1,VER-3,2.4643919206701947,Undirected
LRON-1,LRLP-1,2.1689625800017134,Undirected
LRON-1,SAX-3,3.04131150131798,Undirected
LRON-1,CHTS-1,3.6426315409050254,Undirected
LRON-1,SVH-2,2.36707235975303,Undirected
RIG-3,ZIG-12,4.019796106629467,Undirected
RIG-3,NAS-36,5.985301605045773,Undirected
RIG-3,TXT-5,3.4411879202529274,Undirected
RIG-3,RIG-3,4.446019568705461,Undirected
RIG-3,CRLD-1,2.860999180335603,Undirected
RIG-3,LRON-5,3.888294736577649,Undirected
RIG-3,F11C7.2,3.1909217530341056,Undirected
RIG-3,VER-3,5.423075277110657,Undirected
RIG-3,LRON-14,3.481330403558382,Undirected
RIG-3,UNC-5,2.071813366092006,Undirected
RIG-3,FMI-1,3.2280657370384676,Undirected
RIG-3,TMEM-132,3.6514004841155963,Undirected
RIG-3,C09F9.2,2.7275677041554722,Undirected
RIG-3,SPE-9,2.2387635367285466,Undirected
RIG-3,C27B7.7a,2.726939440534107,Undirected
RIG-3,ZK856.6,2.588274668533906,Undirected
RIG-3,NCAM-1,1020.1006029055045,Undirected
RIG-3,ADT-2,2.0737148821400075,Undirected
RIG-3,LIN-3,2.37965630460899,Undirected
RIG-3,IRLD-7,3.6390607889003537,Undirected
RIG-3,IRLD-39,3.9597985844573853,Undirected
RIG-3,NAS-17,3.081081926690907,Undirected
RIG-3,T06E4.5,3.1432303718518755,Undirected
RIG-3,Y19D10B.8,2.049643605602145,Undirected
RIG-3,IRLD-66,2.5254477944854985,Undirected
RIG-3,MUP-4,2.2661475613695328,Undirected
RIG-3,Y64G10A.7b,2.9660780180352564,Undirected
RIG-3,CDH-3,4.0945407269425615,Undirected
RIG-3,SMP-2,5.116422080850229,Undirected
RIG-3,F10A3.4,5.925671449044246,Undirected
RIG-3,GLIT-1,2.975510867898162,Undirected
RIG-3,DGN-2,5.075087247121041,Undirected
RIG-3,IRLD-38,4.673132166132545,Undirected
RIG-3,PLX-2,2.8121521001287313,Undirected
RIG-3,VAB-2,2.2669541400494695,Undirected
RIG-3,BAM-2,2.0899474792352093,Undirected
RIG-3,MAB-20,3.11670660581515,Undirected
CRLD-1,ZIG-8,2.007498728983235,Undirected
CRLD-1,ZIG-12,3.137893040265656,Undirected
CRLD-1,C25E10.8,3.401883615783361,Undirected
CRLD-1,SWM-1,3.090494014682601,Undirected
CRLD-1,NAS-36,4.282960850430915,Undirected
CRLD-1,TXT-5,3.9017588750301746,Undirected
CRLD-1,RIG-3,2.860999180335603,Undirected
CRLD-1,CRLD-1,2.4721222317396996,Undirected
CRLD-1,LRON-5,2.4377240016081867,Undirected
CRLD-1,F11C7.6a,4.924038550580105,Undirected
CRLD-1,F11C7.7,3.548425738861519,Undirected
CRLD-1,VER-3,2.64033285734576,Undirected
CRLD-1,LRON-9,2.0029846524553023,Undirected
CRLD-1,LRON-10,3.5401682221810646,Undirected
CRLD-1,CASY-1,3.4877757653229797,Undirected
CRLD-1,C09F9.2,2.1934518278641275,Undirected
CRLD-1,C18E9.7,3.989800022830699,Undirected
CRLD-1,HIR-1,3.652532099427566,Undirected
CRLD-1,C27A7.8b,3.3873423870214827,Undirected
CRLD-1,C27A7.9,8.12975370133292,Undirected
CRLD-1,EGG-6,2.261523375993455,Undirected
CRLD-1,SMP-2,2.53231936672331,Undirected
CRLD-1,F10A3.4,2.2573439040165697,Undirected
CRLD-1,IRLD-14,3.5640863876736097,Undirected
CRLD-1,MAB-20,2.5047879065588003,Undirected
LRON-5,ZIG-12,3.280858432246942,Undirected
LRON-5,NAS-36,5.742875608942302,Undirected
LRON-5,TXT-5,4.338241469868694,Undirected
LRON-5,RIG-3,3.888294736577649,Undirected
LRON-5,CRLD-1,2.4377240016081867,Undirected
LRON-5,LRON-5,4.285571821815875,Undirected
LRON-5,F11C7.2,2.4805865786568235,Undirected
LRON-5,VER-3,4.146962144050619,Undirected
LRON-5,LRON-14,484.17647290040327,Undirected
LRON-5,IRLD-25,2.0909323929066512,Undirected
LRON-5,UNC-40,2.2081559674097506,Undirected
LRON-5,FMI-1,2.5870946966819637,Undirected
LRON-5,C09F9.2,2.302671539685468,Undirected
LRON-5,C18E9.7,3.220204008219981,Undirected
LRON-5,C27B7.7a,3.5158286318266616,Undirected
LRON-5,LAM-2,2.054425234079804,Undirected
LRON-5,ADT-2,2.900625898919305,Undirected
LRON-5,IRLD-4,3.021257851627396,Undirected
LRON-5,LRLP-1,2.5811990657240615,Undirected
LRON-5,IRLD-31,2.214451569811369,Undirected
LRON-5,DSL-4,2.9825788833440354,Undirected
LRON-5,F19C6.3,2.027179051778148,Undirected
LRON-5,LIN-3,4.554091049494881,Undirected
LRON-5,IRLD-7,3.678689087796494,Undirected
LRON-5,IRLD-33,3.0597087145260558,Undirected
LRON-5,IRLD-9,2.3877430801852615,Undirected
LRON-5,IRLD-39,2.462152013712081,Undirected
LRON-5,IRLD-47,2.0571601415911807,Undirected
LRON-5,IRLD-49,2.032182127448758,Undirected
LRON-5,IRLD-15,2.1232028451880325,Undirected
F11C7.2,ZIG-12,2.963977383901575,Undirected
F11C7.2,NAS-36,4.173152897438346,Undirected
F11C7.2,TXT-5,3.9018979667505964,Undirected
F11C7.2,RIG-3,3.1909217530341056,Undirected
F11C7.2,LRON-5,2.4805865786568235,Undirected
F11C7.2,F11C7.2,3.145523675291708,Undirected
F11C7.2,PXN-2,2.426286155331699,Undirected
F11C7.2,DPY-31,4.992841524914799,Undirected
F11C7.2,FMI-1,2.289499390938472,Undirected
F11C7.2,PTP-3,3.296435110428814,Undirected
F11C7.2,C09F9.2,3.3510372784165607,Undirected
F11C7.2,SPE-9,2.482137566721642,Undirected
F11C7.2,NAS-37,2.649851186395406,Undirected
F11C7.2,C18E9.7,2.457172875939551,Undirected
F11C7.2,IRLD-4,2.382661455368335,Undirected
F11C7.2,IRLD-31,3.0326140303057754,Undirected
F11C7.2,DSL-4,2.6273254442296317,Undirected
F11C7.2,LRON-6,7.385903828011329,Undirected
F11C7.2,NAS-17,2.4165900504975575,Undirected
F11C7.2,ZIG-13,2.775696014255285,Undirected
F11C7.2,SMP-2,2.39801458517039,Undirected
F11C7.6a,SWM-1,2.7296164309722752,Undirected
F11C7.6a,CRLD-1,4.924038550580105,Undirected
F11C7.6a,F35C11.7,4.978732442704242,Undirected
F11C7.6a,SDZ-23,2.2659874419957493,Undirected
F11C7.6a,SYG-1,2.1761722408324196,Undirected
F11C7.6a,SAX-7,2.187167177076847,Undirected
F11C7.6a,LAT-1,2.5706118563569333,Undirected
F11C7.6a,HIR-1,3.3587306158718535,Undirected
F11C7.6a,C49C3.4a,3.648468912129321,Undirected
F11C7.6a,LAM-2,2.084604058846042,Undirected
F11C7.6a,DEX-1,2.092215617367221,Undirected
F11C7.6a,TRK-1,2.1739877777848466,Undirected
F11C7.6a,LIN-3,2.1749257436898866,Undirected
F11C7.6a,DEP-1,3.1234130011705297,Undirected
F11C7.6a,VAB-1,2.1634613296335976,Undirected
F11C7.6a,IRLD-13-1,2.0234277505506335,Undirected
F11C7.6a,LIN-12,2.2368239686344884,Undirected
F11C7.6a,HMR-1,2.069343706431396,Undirected
F11C7.7,CRLD-1,3.548425738861519,Undirected
F11C7.7,T06E4.5,3.3142107835544756,Undirected
F11C7.7,CED-1,2.085313030652372,Undirected
F14H12.3,ZIG-1,3.698057149249342,Undirected
F14H12.3,ZIG-2,5.1542433368330896,Undirected
F14H12.3,ZIG-8,3.804310850852574,Undirected
F14H12.3,ZIG-10,4.645400348939047,Undirected
F14H12.3,ZIG-11,5.145758665728862,Undirected
F14H12.3,B0507.1,2.878611076156923,Undirected
F14H12.3,C25E10.7,6.931007749415913,Undirected
F14H12.3,LRON-1,3.361715665329919,Undirected
F14H12.3,LRON-2,2.1612035654401747,Undirected
F14H12.3,C49C3.4a,2.139654658426268,Undirected
F14H12.3,DSL-4,4.790920899152611,Undirected
